,CONTROL_mean,SALT_mean,M,D,prob,ranking
Cre09.g400400.t1.1,54.6935280015041,75.5607548736493,-0.466266988712044,20.8672268721453,0.480060831046253,-20.8724354649462
Cre01.g055550.t1.2,5.98147450016449,9.99889674982127,-0.741267752070076,4.01742224965678,0.480025333814103,-4.08523676330961
Cre14.g621351.t1.1,10.0119190002753,5.9916087498929,0.740703199840689,4.02031025038243,0.480025333814103,4.08797452775629
Cre10.g440550.t1.1,4.03852350011106,1.66480437497024,1.27847527298293,2.37371912514082,0.479976758654319,2.69611600430843
Cre11.g467695.t1.1,15.6443370004302,23.0708131245876,-0.56042833317075,7.42647612415739,0.479974890378942,-7.4475920631638
Cre12.g489900.t1.1,6.21565100017093,3.21566349994252,0.950789055815321,2.99998750022841,0.479918842117653,3.14705017916539
Cre12.g505200.t1.2,6.72989550018507,11.0336163748028,-0.713249717350283,4.3037208746177,0.47987960833475,-4.36242346934825
Cre13.g583600.t1.2,49.1372080013513,35.0869397493728,0.48588176274429,14.0502682519785,0.479857189030234,14.0586670434974
Cre17.g736550.t1.1,2.62392150007216,0.714343499987231,1.87703467734456,1.90957800008493,0.479801140768945,2.67763838454006
Cre02.g098950.t1.2,25.709554000707,36.5983618743458,-0.50947449251643,10.8888078736388,0.479782458015182,-10.9007202132494
Cre10.g427550.t1.1,8.80196350024205,13.8151759997531,-0.650356647292162,5.013212499511,0.479780589739805,-5.05522139316672
Cre09.g388800.t1.2,22.5906550006212,32.4520891244199,-0.522585254353576,9.86143412379868,0.479769380087547,-9.87527105076558
Cre11.g467550.t1.2,14.582894000401,21.594139874614,-0.566362799698285,7.01124587421298,0.479728278029268,-7.03408384436456
Cre09.g415900.t1.2,29.6529120008155,41.8654639992517,-0.497586826241743,12.2125519984362,0.479722673203139,-12.222684605444
Cre11.g475900.t1.2,97.4042530026786,70.7283772487357,0.461695605364006,26.6758757539429,0.479720804927763,26.6798708780948
Cre01.g058886.t1.1,16.9361070004657,24.781515624557,-0.549162135376369,7.84540862409129,0.479601235303679,-7.86460523674883
Cre09.g416800.t1.2,42.0468005011563,58.5077278739542,-0.476631168137731,16.4609273727979,0.479590025651421,-16.4678264273998
Cre15.g639050.t1.1,3.04808700008382,5.99028537489292,-0.974720652517682,2.9421983748091,0.479582552549916,-3.09945344007195
Cre06.g306050.t1.1,6.66070000018317,3.55440562493647,0.906065474418275,3.1062943752467,0.479491007056476,3.23574093363825
Cre04.g223800.t1.2,0.162226000004461,1.78890387496802,-3.46299890332055,1.62667787496356,0.479481665679594,-3.82602173455605
Cre15.g636050.t1.2,41.2487245011343,57.6288254989699,-0.482441108430211,16.3801009978356,0.479470456027337,-16.3872040971728
