Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
Cre13.g579400.t1.1	2.09437	2.07739	2.01083	1.94186	0.926491	1.04716	2.73184	2.72569	2.64332	1.9992
Cre11.g467712.t1.1	7.51586	6.7381	6.01141	5.09877	3.6302	3.33268	8.20786	7.32347	4.50703	3.80208
Cre08.g358542.t1.1	13.9714	12.0687	25.5305	26.4752	22.8643	21.4033	27.4928	24.4428	14.4172	14.3751
Cre13.g578800.t1.2	12.1483	14.3191	18.8071	20.8359	17.4212	20.6641	23.7756	25.4157	0.359624	0
Cre02.g146850.t1.2	10.0055	8.87612	12.988	13.4213	8.12235	7.44262	10.0746	9.85802	6.44603	7.10619
Cre08.g360650.t1.2	17.9049	17.9774	0	0	4.88398	5.51978	2.23118	1.80158	0	0
Cre06.g294100.t1.1	11.7527	10.0786	2.28637	2.88588	5.19728	4.95295	3.77822	3.53374	3.06453	4.2773
Cre03.g177500.t1.1	33.9329	34.2651	118.095	116.444	108.73	110.601	130.765	137.217	123.808	123.679
Cre03.g199050.t1.2	187.309	191.552	0	0.03912	0.065735	0	0	0.079249	0.073558	0
Cre07.g344500.t1.2	1.68637	2.1234	0.741661	0.986492	2.82049	2.05938	1.41437	1.32788	4.03013	4.79048
Cre13.g607800.t1.1	24.2262	24.2357	16.9479	16.4047	7.48329	7.58523	6.60474	6.84632	8.95865	10.3122
Cre07.g313206.t2.1	0.499063	0.726901	0	0	0.31366	0.567431	0.276889	0.33079	0	0
Cre04.g213904.t1.1	11.5524	9.12263	16.3791	15.9636	7.75545	6.73241	10.8269	11.2468	0.99342	0.707422
Cre09.g402700.t1.2	2.45509	1.78929	3.76335	3.75505	2.06198	2.12032	4.00165	3.3144	5.31234	5.36589
Cre13.g562326.t1.1	0	0	0	0	0	0	0	0	0	0
Cre16.g658800.t1.1	725.047	720.403	554.598	557.55	250.423	245.01	151.762	149.389	273.126	279.633
Cre13.g567901.t1.1	30.2688	32.8369	48.9292	55.1016	37.6984	37.1786	63.368	64.0802	44.4225	46.9045
Cre08.g358568.t1.1	6.57	5.18834	12.0561	11.0446	4.14427	4.7465	13.9475	14.3916	13.8482	12.8429
Cre04.g223650.t1.1	4.37506	3.8507	2.61008	3.09464	2.91123	3.65133	4.8558	5.46573	6.04608	5.85551
Cre15.g636100.t1.1	2.7206	0	0	0	10.1789	6.29518	0	0	0	0
Cre01.g034750.t1.1	8.92766	10.8264	8.40277	9.42292	3.81274	3.85924	10.2729	9.59112	9.05735	10.6161
Cre12.g547351.t1.2	2.73966	2.92291	3.61769	3.31357	0.895604	0.981857	2.19904	2.30025	3.37293	3.33007
Cre08.g382689.t1.2	9.29704	9.44058	10.5916	10.769	10.4835	8.44807	12.5082	11.9647	7.83921	6.56228
Cre06.g270450.t1.1	21.478	21.1632	24.0005	23.1409	21.842	22.3823	65.87	63.7527	41.179	44.7069
Cre06.g261150.t1.2	12.0165	12.3878	33.7219	37.1817	9.75802	10.3132	25.7318	28.0548	38.8071	31.5804
Cre06.g304950.t1.2	5.91924	5.77263	6.29613	6.9065	8.42536	8.83422	6.89308	7.46987	6.82333	7.46092
Cre09.g401997.t1.1	6.79811	6.78866	5.12716	6.07942	10.4838	11.6679	14.829	13.1373	9.47016	7.44402
Cre17.g707750.t1.2	34.115	32.7753	3.11163	3.10435	14.3922	18.3397	5.35402	4.94047	1.86715	1.9217
Cre12.g509450.t2.1	0	0	0	0	9.29636	8.86122	0	0	1.33561	1.74125
Cre09.g390150.t1.1	2.61188	2.47537	1.62686	1.60203	1.04261	1.05859	3.6915	3.5098	0.561662	0.519963
Cre17.g725950.t1.1	3.4396	1.21577	0	0	6.84796	6.87255	2.36286	1.61299	10.2724	12.4274
Cre03.g164101.t1.1	25.3285	26.5917	70.581	67.8052	39.1561	40.8962	65.6152	65.3048	41.8289	42.0171
Cre01.g041583.t2.1	0	0	0	0	0	0	0	0	0	0
Cre17.g718150.t1.1	3.30451	3.19396	1.89115	2.24541	3.81859	3.55057	2.28222	1.98634	5.20514	5.72619
Cre08.g359567.t2.1	3.20652	1.95789	8.55618	8.83859	9.68211	8.24703	1.62009	10.4515	12.6982	12.1393
Cre11.g479416.t1.1	0.233234	0.257067	0.922213	0.830308	0.218368	0.199983	0.367636	0.391926	0.614853	0.40866
Cre09.g404700.t1.1	23.7729	23.5253	20.846	18.8506	21.4251	22.4433	19.7671	18.7837	22.4532	22.9331
Cre05.g243801.t1.1	0	0	0	0	0	0	0	0	0	0
Cre06.g255900.t1.2	0	0.07281	5.12277	4.86214	1.12377	0.893913	1.08031	1.16865	0	0
Cre09.g412250.t1.1	22.5885	20.9561	13.7014	13.8847	17.7764	17.3183	29.5097	26.8936	35.6519	40.2733
Cre06.g291900.t1.2	10.4247	9.42745	36.5437	35.9073	20.0826	21.0225	25.3181	26.3641	20.5427	17.828
Cre17.g743200.t1.2	0.621185	0.839476	1.02263	0.941035	0.198956	0.063927	0.484495	0.094849	0	0.08773
Cre08.g361650.t1.1	10.8027	11.5079	17.0262	15.7542	9.34626	10.0934	12.9345	13.0126	11.0398	12.4199
Cre11.g467670.t1.1	0	0	0	0	0	0	0	0	5.63164	5.39571
Cre17.g709300.t1.1	3.53005	3.52532	4.92195	5.34999	3.37583	4.41001	9.6485	10.5133	11.3247	13.2178
Cre14.g608300.t1.2	5.37348	6.36888	5.01067	4.69603	1.88648	1.7123	5.54057	5.89823	4.40402	5.29337
Cre19.g751147.t1.1	0	0	0	0	0	0	0	0	0	0
Cre03.g158650.t1.2	1.7905	2.5131	1.57655	1.08479	1.82026	1.77117	2.6953	3.18275	3.36887	2.64618
Cre16.g687700.t1.2	51.9602	49.3812	120.313	117.608	91.1118	86.2407	101.335	101.028	120.821	114.062
Cre07.g342250.t1.2	58.4219	63.2712	79.7237	82.4665	45.0765	44.3015	61.206	61.854	66.3193	60.796
Cre07.g326100.t2.1	3.37466	1.42875	4.57702	5.69982	0	0	3.85869	3.78042	4.08667	4.74312
Cre08.g368600.t1.1	0.251478	0.167436	0	0	0	0	0	0.285304	0	0
Cre08.g361100.t1.2	0	0.116245	0	0	0	0	0	0	0	0
Cre03.g157564.t1.2	0.799095	0.41031	0	0	0.32194	0	0	0	0	0
Cre04.g227400.t1.2	0.060695	0.060618	0	0.034007	2.22962	2.68178	2.48677	2.30873	2.10944	2.4854
Cre08.g374250.t1.1	25.486	25.7284	0.731518	0.807636	0.156933	0.287175	0.473875	0.740734	0	0
Cre06.g277650.t1.2	2.50763	2.93353	2.65726	3.21317	3.63055	3.28739	4.71589	4.29871	2.12023	1.96277
Cre09.g386700.t1.2	41.3977	45.912	51.6973	53.6618	34.8553	33.9762	53.9948	53.5916	26.6302	26.1484
Cre01.g023750.t1.1	1.40939	1.22667	1.80858	2.05286	1.06302	0.909438	2.45362	2.69971	0.974576	1.05611
Cre09.g400071.t1.1	1.64608	2.46824	0	0	0.579971	0.478882	0.515084	0.284446	3.19264	3.35607
Cre08.g359600.t1.2	27.1038	27.2955	1.61945	1.58902	1.35921	1.51489	0.766304	0.737245	0.050602	0
Cre07.g337100.t1.2	511.106	519.735	282.058	282.967	358.118	362.936	120.341	117.475	172.39	169.765
Cre08.g361400.t1.2	10.0911	9.83069	10.493	10.0012	2.89931	3.40544	8.43671	8.22391	3.29862	3.35374
Cre03.g202561.t2.1	6.41148	7.11844	0	0.169511	0.62802	0.214396	1.50505	1.02029	0	0
Cre19.g750547.t4.1	52.5781	55.0087	61.0072	63.2672	34.5938	37.4813	45.4797	44.7774	54.8683	53.7686
Cre09.g387450.t1.1	22.0756	21.7767	15.1615	16.9866	71.8241	74.1155	43.5466	42.894	53.8778	59.8618
Cre16.g648100.t1.1	5.45533	4.60564	3.47547	3.71956	3.91086	3.58638	7.09211	7.52118	0	0
Cre04.g222850.t1.2	17.9401	20.2146	26.1623	28.5413	17.8167	19.0493	21.4175	23.936	29.82	30.8786
Cre09.g409325.t1.1	22.3377	22.7814	14.1645	14.058	9.60634	9.3009	16.5443	15.6978	3.57066	4.41417
Cre09.g395547.t1.1	0.771194	1.44307	4.27616	4.02151	4.78513	4.50792	3.24744	2.03266	0	0
Cre08.g359400.t1.2	0	0.545215	0	0	0.150576	0.376594	0.273204	0.090984	0	0
Cre17.g740550.t1.1	9.89154	9.49839	14.4642	15.4963	9.11042	7.66531	20.6637	20.9006	4.82165	5.74163
Cre08.g380800.t1.1	29.2993	28.6799	5.38102	5.16499	1.59814	0	1.56911	1.78454	4.58856	2.47787
Cre06.g286150.t1.2	6.24515	4.80595	0	0	0	0	5.76093	7.9736	0	0
Cre11.g478528.t1.1	61.5516	61.7945	33.7064	31.2823	28.1457	29.6891	34.5984	37.1827	27.7644	30.0986
Cre06.g293362.t1.2	2.70802	3.23046	5.15386	5.73249	0.38944	0.282671	5.30524	4.09767	6.57958	7.82408
Cre06.g278093.t1.1	6.13533	6.25814	0	0	0	0	0	0	0	0
Cre06.g259900.t1.2	1818.6	1809.15	748.199	732.861	645.535	637.705	666.589	659.732	947.163	942.051
Cre16.g662500.t1.2	3.15247	3.64438	7.28321	5.26566	5.56728	4.0156	7.78967	7.75024	7.03589	7.01449
Cre07.g340200.t1.1	128.438	127.692	220.777	217.55	118.554	112.768	150.058	147.345	186.109	183.746
Cre12.g551850.t1.2	1.33833	1.2321	3.52749	3.62031	1.50079	1.15159	3.0667	2.57645	1.96681	2.5642
Cre16.g668150.t1.2	38.3091	36.5376	29.66	29.459	16.2656	14.7303	22.7518	23.1523	13.6634	16.0603
Cre03.g200900.t1.1	19.6037	19.6704	17.3167	19.3236	6.68843	6.46483	20.8866	21.7188	21.3642	22.4536
Cre08.g383550.t1.2	35.5938	34.1552	23.1872	25.1164	12.0924	12.5705	21.5621	19.019	12.8974	12.9709
Cre12.g559553.t1.1	0	0	0	0	0	0	0.406382	0.75205	0	0
Cre17.g745397.t1.1	1.68189	1.58077	0.277867	0.110892	2.23264	2.18171	2.58633	3.58979	3.96589	3.53763
Cre11.g476026.t1.1	2.75075	2.747	0	0	1.32519	1.32236	0.084355	0.084145	0.314368	0
Cre02.g075000.t5.1	71.5179	68.2303	39.8821	47.4162	47.8223	47.4917	28.4793	44.0665	0	0
Cre13.g569150.t2.1	8.62012	11.0232	2.94516	3.26476	17.7022	21.1156	6.88409	5.03725	17.0945	17.4102
Cre09.g394880.t1.1	9.2203	7.88728	10.3104	13.2993	5.01891	4.34885	10.3956	10.7424	7.14811	7.99546
Cre16.g671400.t1.2	0.376076	0.507674	2.96693	3.2175	1.27415	1.70846	3.2527	2.78329	6.48751	5.74914
Cre17.g732750.t1.1	1.26567	0.979658	1.9308	2.02109	0.327807	0.535369	1.00823	1.36515	1.46643	1.7278
Cre09.g393358.t1.1	496.685	493.562	806.374	807.883	604.978	596.557	708.11	721.216	723.754	736.757
Cre16.g657400.t1.1	5.07759	3.97676	3.8064	4.02001	3.44803	3.16133	5.07461	5.2865	9.49279	8.6225
Cre07.g323700.t1.1	1.22384	1.04118	1.47664	0.50803	3.92258	4.04237	2.21596	1.59376	2.48553	2.57328
Cre16.g669400.t1.2	1.27219	1.82626	1.87689	1.8723	1.64031	1.85997	3.51723	4.0482	0.50455	0.838347
Cre11.g468075.t1.1	0	0	0	0	0	0	0.297138	0	0	0
Cre02.g093117.t1.1	0	0	0	0	0	0	0	0	0	0
Cre10.g417500.t1.2	10.7214	12.1212	32.2446	34.9024	17.6201	15.5058	27.6026	27.4504	10.0047	12.3119
Cre08.g368800.t2.1	0.23109	0	0	0	0	0	0	0	0	0
Cre12.g525150.t1.2	6.19339	6.57744	10.9746	10.9009	5.99078	4.996	8.97639	9.30151	15.2699	19.164
Cre07.g312600.t2.1	0	0	0	0	0	0	0	0	0	0
Cre07.g355100.t1.2	4.57399	4.09845	1.15243	1.67683	3.5795	3.37167	4.3262	3.78256	1.71258	1.61751
Cre08.g372950.t1.2	169.906	168.983	193.27	204.992	141.78	141.837	160.63	155.014	183.991	182.66
Cre06.g290500.t1.1	3.50742	3.39957	3.72463	3.48443	1.90639	1.62633	2.75547	3.1027	1.12694	0.797343
Cre02.g093900.t1.2	0	0	0	0	0	0	0.20351	0	0	0
Cre18.g748647.t1.1	0	0	0	0	0.08068	0	0.079919	0	0	0
Cre09.g407350.t1.1	0	0.450231	0	0	0.760271	0.337152	0.408807	0.305827	4.00903	4.56773
Cre08.g358565.t1.1	0	0.51546	0	0	0.125425	0	0.145883	0.290981	0	0
Cre07.g349450.t1.1	8.61407	6.6567	12.5398	11.5589	1.27989	1.0208	7.15121	8.36765	31.687	28.0117
Cre03.g146007.t1.1	2.69028	3.04493	7.45655	7.43906	1.12322	1.45717	6.24711	5.96087	4.92344	4.02744
Cre17.g707850.t1.2	0	0	0	0	0	0	0	0	0	0
Cre17.g744997.t1.1	2.57904	2.45866	4.47691	5.60552	4.30298	3.48697	6.80024	6.42955	6.75431	6.15895
Cre14.g625300.t1.1	10.0925	9.34896	8.08127	6.93603	6.31836	6.70742	9.71644	9.62473	9.37694	10.2449
Cre16.g655100.t1.1	14.7978	12.3041	17.6725	20.0337	14.467	12.9293	15.2495	15.2105	11.2415	13.0083
Cre05.g240350.t1.1	5.45859	7.31201	7.98092	8.83686	5.05398	5.00322	7.14282	5.94648	7.76497	6.19309
Cre16.g648400.t1.1	59.9672	58.8736	41.6993	38.7732	1.43946	1.37661	22.7721	24.1635	34.8089	33.6268
Cre16.g688700.t1.1	12.2128	12.1231	6.58758	6.73932	7.75746	9.45107	10.2613	10.1594	11.8135	10.7636
Cre01.g011000.t1.2	2526.32	2559.86	1813.06	1813.65	1786.41	1803.99	1848.5	1884.09	1736.44	1691.56
Cre12.g484834.t1.1	0.042661	0.040712	0.680604	0.63278	0.120024	0.037911	0	0	0	0
Cre07.g343200.t1.2	2.54871	2.52713	1.14591	1.10189	0.489924	0.436608	0.48613	0.632645	0.11714	0.155713
Cre10.g427250.t1.2	192.674	190.854	358.438	366.929	309.746	311.817	302.322	308.864	305.859	313.942
Cre11.g467558.t1.1	5.78215	5.67318	0	0	0	0.023957	0	0	0	0
Cre17.g732802.t1.1	26.2723	24.128	8.2616	7.54003	2.93321	2.70737	6.56349	7.78575	0	0
Cre07.g314676.t1.1	0	0	0	0	0	0	0	0	0	0
Cre08.g373374.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g566925.t1.1	0	0	0	0	0	0	0	0	0	0
Cre16.g690400.t1.1	6.94048	7.62463	19.4398	21.47	10.0095	10.2934	10.1522	12.7519	10.0521	10.7998
Cre08.g382605.t1.1	0	0.829723	2.43262	2.42557	0	0	0	0	5.3127	6.00246
Cre08.g384320.t1.1	2.19692	5.28883	2.63827	2.52672	0.264937	0.242651	0.726803	1.08221	0	0
Cre14.g616050.t1.1	23.5714	22.1932	0.028615	0	0.096053	0.071902	0.087035	0.086836	0	0
Cre09.g389652.t1.1	23.6359	23.6721	33.3221	31.8378	29.1081	29.8676	25.4223	26.2766	31.9126	30.3632
Cre11.g467720.t2.1	4.85832	4.11657	1.08101	1.62962	1.97747	1.66107	2.35679	2.59266	0	0
Cre16.g660601.t1.1	2.55754	2.59413	2.43171	2.72972	3.33697	3.53284	3.82341	3.76355	5.28345	5.4025
Cre14.g622000.t1.1	0.277994	0.308509	0	0	0.116591	0.077584	0.234687	0.199038	0.519607	0.280602
Cre17.g718050.t1.2	22.8919	23.8894	26.8743	26.2359	13.2511	12.1141	24.6122	24.7283	20.9503	22.5098
Cre12.g555800.t1.2	30.5962	30.4194	24.4034	26.0395	12.346	11.3768	11.4908	12.3454	0.868122	0.865482
Cre01.g002234.t2.1	4.59495	2.37398	5.84729	8.18183	5.46755	6.08744	8.82129	7.4223	5.99693	5.40924
Cre21.g752147.t1.1	4.61718	5.15937	4.69832	4.68606	1.64483	1.12823	2.98629	3.10258	0.699404	0.929679
Cre01.g005500.t1.2	7.47861	7.85969	12.0383	11.6125	5.06227	4.81813	10.8978	12.6103	7.05367	7.63073
Cre12.g507750.t1.1	0	0	0	0	0	0	0	0	0	0
Cre16.g651500.t1.2	27.193	28.0474	45.3079	46.5499	28.2128	27.3238	47.6307	51.5545	29.9528	29.1827
Cre16.g650450.t1.2	15.8566	11.5663	6.07131	5.80309	4.8364	5.03503	7.25407	5.458	1.90833	0.951237
Cre04.g233102.t1.1	10.5669	11.6739	10.8929	10.7876	3.84972	3.77416	8.1515	8.58427	8.69397	8.21137
Cre30.g758097.t1.1	1.27921	0.799073	0.599627	0.808731	0.179766	0.090343	0.357652	0.356849	0	0
Cre08.g360001.t1.1	1.55403	1.58496	1.46803	1.49566	1.14683	1.0777	1.3475	1.19512	0.586579	0.584804
Cre12.g534000.t1.1	2.07733	1.98635	4.26981	4.6069	1.91262	1.53534	4.5731	4.31161	0.932067	1.30093
Cre08.g373688.t1.1	0	0	0	0	0	0	0	0	0	0
Cre01.g002100.t1.2	2.29628	2.2934	4.60949	3.79533	2.40661	2.53691	4.47597	4.46564	4.35249	4.88169
Cre16.g681750.t1.1	2.27295	2.5909	1.33166	0.996587	6.74552	9.37009	15.6949	14.8432	18.5815	19.9374
Cre11.g467526.t1.1	16.1111	16.6502	10.8978	13.0178	3.7919	3.88824	5.35487	5.72229	3.34578	4.76502
Cre08.g360564.t1.2	4.69258	5.16493	9.75149	10.6244	7.06506	7.4714	13.5863	13.1924	12.7773	11.8669
Cre03.g191200.t1.2	0.952657	0.994727	0.388982	0.363888	1.75527	1.52785	2.78616	2.43541	0	0
Cre48.g761247.t1.1	98.5715	105.38	44.051	49.0449	0.496566	0	18.0913	19.8365	15.6336	16.1619
Cre07.g313550.t1.1	10.4771	10.4623	0.108078	0.323412	7.73984	8.26134	3.70255	2.60687	15.881	19.283
Cre14.g613501.t1.1	0.673563	0.465703	1.33884	1.50999	4.04277	3.69429	7.65446	6.05017	10.0588	7.41216
Cre11.g467570.t1.1	0	0	0	0	0	0	0	0	0	0
Cre08.g360050.t2.1	11.6145	11.913	0.288559	0.547073	0.605363	0.65254	1.05317	1.1967	0	0.053941
Cre04.g217220.t1.1	0	0	0	0	3.65553	3.80754	3.67388	3.19482	0	0
Cre14.g610566.t2.1	0.752459	0	0	0	0.935697	0.581033	0.287626	0	0	0
Cre11.g467850.t1.1	1.44569	1.04402	0	0	0	5.28535	4.14609	3.74581	0	0
Cre06.g258900.t1.2	16.5979	16.5744	17.2522	16.5591	21.5936	21.2749	20.0065	19.1919	28.2088	31.5868
Cre08.g372716.t1.2	1.69631	1.8562	0	0	0.614024	0.364248	2.7355	2.12638	0	0
Cre10.g417550.t1.1	18.8181	17.5083	25.492	26.6633	32.8453	29.9414	30.0646	31.6489	18.0763	13.1767
Cre06.g255050.t1.2	0	0	0	0	0	0	0	0	0	0
Cre14.g623950.t2.1	1.34886	0.304293	0	0	0	0	0.407426	0.469878	0	0
Cre11.g467688.t2.1	6.61381	6.40548	3.44304	2.62729	9.6738	9.82603	7.32715	6.85501	7.25466	6.13936
Cre09.g389467.t1.1	1.84632	1.99772	1.85713	1.44375	1.52325	1.0321	2.47532	3.03796	2.67117	2.54203
Cre06.g259750.t1.1	4.06283	3.79273	2.15486	2.31038	1.11638	1.05664	1.16259	1.13675	2.23431	3.08428
Cre08.g382200.t1.1	0.025149	0.100478	0	0	0	0	0.057152	0.028413	0	0
Cre07.g343466.t1.1	0.364479	0.181564	0	0	0	0.056687	0.139929	0.071144	0	0
Cre09.g399960.t1.1	1.43243	1.22186	0.259866	0.278822	0.151947	0.023323	0.252402	0.081024	0	0
Cre08.g368000.t1.1	45.2304	51.4937	31.2462	30.7447	29.9929	29.3313	12.775	11.6865	18.2909	19.7025
Cre09.g402041.t1.1	0.044197	0	0	0	0	0.041481	0	0	0	0
Cre02.g080700.t1.2	168.479	170.103	364.235	360.154	213.904	213.19	220.072	210.257	195.354	196.124
Cre08.g366400.t1.2	3.5589	1.61944	5.28679	9.7444	0.95725	3.92991	1.50936	4.1263	0	0
Cre11.g467657.t1.1	4.24158	5.52173	0.361358	0.458906	0.330674	0.275029	0.566009	0.963316	0	0
Cre14.g629464.t1.1	19.7636	25.1405	14.6025	14.9015	10.9546	9.61019	15.1794	14.9237	11.0582	12.2517
Cre07.g357550.t1.2	7.61003	6.94539	3.83053	3.57729	2.57673	2.55127	3.41166	3.55295	2.80773	2.891
Cre08.g358524.t1.1	0	0	0	0	0.360478	0.431645	0.2616	0.173965	0	0
Cre06.g294700.t1.1	9.43181	10.1608	7.26029	7.54694	1.99062	2.13568	5.22122	5.07207	1.68016	1.38291
Cre16.g685573.t1.1	66.5365	66.0326	44.665	42.7005	32.5889	30.7923	35.8772	35.7577	47.8608	42.2558
Cre01.g054650.t1.1	1.89028	2.41468	2.66659	2.16786	4.0115	4.62258	4.05071	3.88953	0	0
Cre03.g204900.t1.1	10.8593	9.69345	6.69345	6.19301	5.6031	4.78009	9.55828	9.31757	1.92589	1.21265
Cre06.g254500.t1.1	7.77513	8.90926	8.03077	8.01299	4.18324	4.436	7.77995	7.76183	8.63047	9.69802
Cre11.g467700.t1.1	45.3709	45.4382	279.479	276.07	517.707	495.844	193.909	205.435	350.073	350.858
Cre11.g467572.t1.1	4.64798	1.40037	37.1088	32.5343	42.6367	51.6097	27.0247	42.1769	42.0353	51.376
Cre12.g524350.t1.1	18.0132	16.4213	16.2214	23.2078	4.08409	1.30945	19.9696	22.0286	2.33461	2.3274
Cre08.g365600.t1.2	1.72629	1.72413	7.19604	6.85245	4.24466	4.0714	5.72804	5.41579	9.85994	11.6117
Cre16.g690506.t2.1	0	0	0	0	1.18546	1.17327	2.55147	3.34688	10.2466	9.88586
Cre16.g687850.t1.1	0.937819	0.979185	0.86191	0.716639	1.6043	1.6011	4.94435	4.06221	0	0
Cre11.g467708.t2.1	6.46989	7.5777	12.2107	13.9721	14.2306	14.8725	16.6695	18.5256	17.4025	15.665
Cre06.g267550.t1.2	30.5931	32.8519	22.4909	24.7772	10.7399	10.9193	19.197	18.0902	24.1937	22.7546
Cre10.g461950.t1.2	53.3183	52.1368	90.0484	94.251	67.0673	66.8544	91.1581	96.6573	76.7527	86.0831
Cre16.g685725.t1.1	0	0	0	0	0	0	0	2.292	0	0
Cre16.g668250.t1.1	2.4329	1.95262	3.36553	3.68292	0.860598	0.886263	2.62344	2.66693	2.7416	2.8244
Cre07.g323150.t1.2	9.41803	8.97321	11.1288	12.3771	11.9551	11.8098	12.1156	13.2523	10.6244	13.7818
Cre16.g652650.t1.1	19.8425	19.4906	13.4872	13.7224	10.5769	10.5556	16.9922	16.8979	8.008	9.38077
Cre06.g272701.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g583400.t1.1	1.2369	1.12134	3.20492	3.13413	3.78589	4.02947	4.11811	3.58976	6.1267	5.54921
Cre07.g346525.t1.1	5.06041	4.18129	0	0	0	0	0	0	0	0
Cre10.g420200.t2.1	67.1871	63.0537	31.3699	32.8497	11.21	11.8461	9.15711	10.6951	15.6435	17.3616
Cre08.g360444.t1.2	0	0	0	0	0	0	0	0	0	0
Cre02.g142166.t1.1	3.39806	3.26195	11.6377	11.6732	1.56402	1e-06	5.3156	8.05625	0	0
Cre06.g282900.t1.2	104.789	108.811	181.684	181.176	174.4	174.46	137.986	140.614	165.773	166.224
Cre16.g661200.t1.2	43.8417	45.5896	0	0	1.13659	1.3234	0.457871	0.274077	1.35793	1.3538
Cre11.g474850.t1.1	9.29755	8.68225	8.68346	8.52771	3.45944	3.62205	8.3654	9.23432	3.05985	4.32158
Cre02.g077250.t1.1	25.2301	27.6334	16.9462	15.9745	2.76188	2.6002	11.1508	9.74133	3.27736	2.56723
Cre02.g091550.t1.2	72.321	75.4378	57.5967	62.7354	41.891	36.9959	68.1669	63.0292	57.0178	66.1281
Cre03.g181300.t1.2	241.233	234.928	122.393	121.827	106.089	103.76	108.393	106.561	176.186	180.18
Cre09.g392654.t1.1	0	0	0	0	0	0	0	0	0	0
Cre08.g358544.t1.1	1.24815	0.400968	6.70542	8.9865	0.379482	0.555031	8.35958	8.26623	0	0
Cre11.g467748.t1.1	0.613628	0	3.1219	2.98919	0.15247	0	3.95404	6.09619	0	0
Cre11.g467646.t1.1	9.31061	11.5616	16.2036	13.2118	3.45739	3.67184	13.0968	11.3115	8.86711	9.34502
Cre15.g635034.t1.1	10.285	11.2108	12.417	11.2372	15.1919	13.08	16.1719	15.4592	3.7637	3.8017
Cre08.g384900.t1.2	33.3602	36.5137	23.854	28.7747	13.14	10.5909	19.4444	19.7831	7.4805	8.72647
Cre01.g003100.t2.1	0.099215	0	0	0	0.093289	0.232752	0.225534	0.337494	0	0
Cre14.g609350.t1.1	4.90649	4.87993	2.12407	2.19246	3.94829	3.92149	5.6347	4.47881	3.37005	3.14446
Cre13.g564250.t1.2	24.7571	25.334	72.5055	69.5668	35.5518	34.4385	88.165	84.5434	71.7213	72.2614
Cre14.g627917.t2.1	0.159493	0	0	0	0	0	0.179911	0.358812	0	0
Cre17.g729393.t1.2	3.44376	2.62127	0	0	1.4302	1.46457	0.570621	0.599458	0	0
Cre14.g612567.t1.1	5.38632	8.33362	2.43033	0.908238	18.1247	19.3079	5.42739	7.21326	63.1136	49.0629
Cre02.g076650.t1.2	29.6693	28.5895	29.8532	28.1882	48.8425	45.9969	35.0091	32.9974	18.0105	16.9579
Cre02.g145850.t1.2	50.6778	48.3975	9.79824	10.2527	6.91027	7.39649	7.14201	5.94342	6.26291	6.99309
Cre12.g484750.t1.1	6.60151	6.79574	12.2088	12.3515	9.30982	8.86211	9.29165	9.84518	7.82184	8.1185
Cre16.g679557.t1.1	0	0	0	0	0	0.106249	0	0	0	0
Cre07.g344172.t1.2	4.31783	3.70715	0.688013	0.91516	4.59035	3.57867	2.27757	2.66319	3.73728	2.86606
Cre14.g630835.t1.1	102.368	107.028	175.244	181.731	257.503	249.716	164.571	164.072	125.574	129.726
Cre09.g400145.t1.1	2.70366	1.83874	1.44124	1.50151	2.5502	1.84881	4.22004	3.19251	3.52467	4.57782
Cre02.g083600.t2.1	12.6411	10.7261	33.8651	36.2591	10.2019	11.968	25.4392	38.6154	30.0642	36.5247
Cre06.g278122.t1.1	38.1046	37.2624	72.017	69.8085	60.3047	59.624	59.5127	64.8012	76.629	80.6207
Cre16.g660700.t1.2	37.7086	33.5429	0	0	36.6323	34.6983	3.47363	2.24869	0	0
Cre16.g672050.t2.1	28.6982	26.598	5.20725	6.7613	0	0	9.28543	8.66979	0	0
Cre07.g325725.t1.1	0.185962	0.09285	0	0	0.348333	0.08689	0.105364	0.210191	0	0
Cre07.g335350.t1.1	11.5033	10.4925	6.3019	5.9038	7.18634	6.76107	6.24503	7.1185	8.73396	10.2132
Cre09.g416400.t1.1	7.00378	7.47404	8.69188	8.35018	5.33104	5.29062	7.60619	8.82306	7.81516	7.11975
Cre16.g672721.t1.1	1.46014	1.24985	0.859558	0.233863	0.065259	0.065121	0.236755	0.157448	0	0
Cre07.g328900.t1.2	85.5602	84.681	154.306	154.47	89.5642	94.0561	101.63	100.179	76.2338	82.8822
Cre11.g477550.t1.2	60.4056	59.647	46.4038	48.6268	33.3592	32.5915	13.8425	17.597	24.8502	25.4016
Cre17.g721700.t1.2	52.6661	52.1081	78.3621	75.6736	134.025	126.375	136.036	134.962	89.5714	93.4006
Cre06.g250300.t1.2	32.5502	32.6189	20.0487	19.2762	3.83586	3.98367	8.00559	8.60057	7.16314	7.00743
Cre08.g376500.t1.2	2.19429	4.17346	0	0	0.09776	0.292615	2.48456	2.2421	4.20829	3.31215
Cre05.g240000.t1.2	20.5335	22.3902	20.0245	18.8756	10.6931	12.2248	14.5602	13.8406	23.305	21.3242
