"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_04g216203v5",123.946600341077,10.3082722977682,1.45531391280868,6.39605807093793,1.5943938759374e-10,2.63738144504619e-09
"CHLRE_14g611484v5",122.312245310166,10.2890944899453,1.45489655362044,6.38471131629931,1.71721103966797e-10,2.82553774238326e-09
"CHLRE_06g267750v5",121.1639625227,10.2754598871917,1.47051509944218,6.30762641655988,2.83347125398671e-10,4.565796955131e-09
"CHLRE_02g075000v5",118.749487416014,10.246492661674,1.47039336064476,6.28844832216833,3.20654771871371e-10,5.1053483780406e-09
"CHLRE_12g490150v5",117.620555887821,10.2326445066498,1.45989844544632,6.32416901014454,2.54598946987303e-10,4.12581576674411e-09
"CHLRE_10g434800v5",116.661025746905,10.2208636649287,1.45532276378712,6.33595783311581,2.35871295356503e-10,3.83383152417718e-09
"CHLRE_06g249600v5",114.065866165,10.1884259962769,1.45734810482108,6.30489446267536,2.8839033767959e-10,4.62868820298905e-09
"CHLRE_03g146567v5",112.896445534488,10.1735445244408,1.45595299287979,6.30071476847342,2.96276169809032e-10,4.72525099494064e-09
"CHLRE_05g245451v5",111.575689126726,10.1565270608081,2.01101267761965,4.55319211196934,5.283798019819e-06,4.89904526718535e-05
"CHLRE_17g737400v5",111.491328056767,10.1554599976889,1.45612606943421,6.28754624333203,3.22522957141684e-10,5.12635979157513e-09
"CHLRE_07g336600v5",110.303097672772,10.140031838244,1.4577405272022,6.2699991306314,3.61050121309035e-10,5.6807650399903e-09
"CHLRE_10g419000v5",108.181272535528,10.1120173985681,1.4605318048003,6.23883531232927,4.40840806155694e-10,6.84401690088226e-09
"CHLRE_16g669250v5",107.494493734055,10.1027867498927,1.45699790849669,6.24763199508282,4.16722083950205e-10,6.51285049598431e-09
"CHLRE_08g363050v5",106.778815090591,10.0931761101287,1.45723474218246,6.24002149201451,4.3751077683338e-10,6.80362016686318e-09
"CHLRE_11g467558v5",105.842173538849,10.0804543460133,1.45681666768355,6.2330796643423,4.57353435664876e-10,7.0768629300065e-09
"CHLRE_17g716750v5",105.81466296422,10.0801145191116,1.4728624397333,6.16494403968629,7.05080708683492e-10,1.07674580120195e-08
"CHLRE_06g273050v5",101.839932830047,10.0248534747943,1.45801911787176,6.18980462201872,6.02388329063156e-10,9.29029921357137e-09
"CHLRE_01g049200v5",100.66136862406,10.0080665635865,1.45894644507645,6.17436410636341,6.64302901199746e-10,1.01947042932887e-08
"CHLRE_04g225301v5",99.8624847175839,9.99650003478301,2.46970086668761,3.64274886733519,0.000269741976086167,0.0019171167365029
"CHLRE_01g030300v5",99.7544538858623,9.99495016004097,1.47405825980624,6.10216733307634,1.04639739538311e-09,1.55974961040678e-08
"CHLRE_09g400312v5",99.5598336264502,9.9921477079472,1.84034503759305,4.88612055036584,1.02842243380908e-06,1.06677425819974e-05
"CHLRE_09g395750v5",97.7967976347068,9.96640038226897,1.63682164716971,5.4779336513377,4.30321417555962e-08,5.34101456637188e-07
"CHLRE_17g706700v5",97.4819400316295,9.96167488647364,2.62323997569325,3.4162619392476,0.000634871467341552,0.00421413972569187
"CHLRE_14g623439v5",97.1542843125125,9.95685424783317,1.46299799268774,6.12226010739641,9.22572553576830e-10,1.38400691584736e-08
"CHLRE_07g347550v5",96.43245886256,9.94613514085948,1.45859794683495,6.13337977080796,8.60314419327509e-10,1.30316022091327e-08
"CHLRE_17g712200v5",95.9620486598415,9.93908029316978,1.45869134446589,6.12815063795616,8.89063926739266e-10,1.3423572632157e-08
"CHLRE_17g726700v5",94.7323244680826,9.92046221554508,1.74336871951567,5.11679607170152,3.10769303841167e-07,3.50355840012008e-06
"CHLRE_03g154000v5",94.5528849629188,9.91773169257463,1.45880493887258,6.11303914248233,9.7751382087899e-10,1.45940002714617e-08
"CHLRE_01g021450v5",94.0707754249258,9.9103855402981,1.46294474079652,6.09071914462518,1.12404598592108e-09,1.66223635829405e-08
"CHLRE_12g494550v5",93.5781887318286,9.90282085191122,1.4871217545673,5.98661193985535,2.14257148363283e-09,3.10939023075037e-08
"CHLRE_02g108050v5",92.9047416094321,9.89236768737624,1.45927796498057,6.09367639392445,1.10346617877101e-09,1.6395858357383e-08
