"Cre01.g053150.t2.1.v5.5",1.50441850004137,653.221454978444,-8.76222241397448,651.717036478402,1,-651.775937096348
"Cre03.g162800.t1.2.v5.5",0.701024500019278,662.72449997813,-9.88472867374818,662.023475478111,1,-662.097266226852
"Cre06.g252743.t1.2.v5.5",1787.11474154915,3.25800949989249,9.09942573956374,1783.85673204925,1,1783.87993991362
"Cre09.g399250.t1.2.v5.5",276.768964507611,0.24999999999175,10.1125383652346,276.518964507619,1,276.703814871704
"Cre12.g546600.t1.1.v5.5",0.64180950001765,440.787168985454,-9.42372136886637,440.145359485436,1,-440.246231103688
"Cre12.g551352.t1.1.v5.5",650.706697017894,0.205630499993214,11.6277374194766,650.501066517901,1,650.604981396871
"Cre12.g551353.t1.1.v5.5",1159.65602203189,0.595673999980343,10.9268863255563,1159.06034803191,1,1159.11185276686
"Cre02.g144750.t1.1.v5.5",164.983564504537,0.11758099999612,10.454451643663,164.865983504541,0.999972135532769,165.197118849238
"Cre03.g199050.t1.2.v5.5",189.430606005209,0.0195599999993545,13.2414754529153,189.41104600521,0.999972135532769,189.873328882595
"Cre04.g223300.t1.2.v5.5",2.93523200008072,449.424067985169,-7.25845903880312,446.488835985088,0.999972135532769,-446.547831577914
"Cre06.g252750.t1.1.v5.5",241.581006006643,0.0442309999985404,12.4151615488038,241.536775006645,0.999972135532769,241.855638588174
"Cre06.g253000.t1.1.v5.5",206.363824505675,0.91968849996965,7.80982907305079,205.444136005705,0.999972135532769,205.592525275801
"Cre06.g260700.t1.2.v5.5",305.043851008389,2.37736549992155,7.00350911674293,302.666485508467,0.999972135532769,302.747503028506
"Cre06.g281600.t1.2.v5.5",0.495960000013639,209.123526493099,-8.7199158899909,208.627566493085,0.999972135532769,-208.809718245955
"Cre12.g495951.t1.1.v5.5",0.250000000006875,197.291535493489,-9.62418525039092,197.041535493483,0.999972135532769,-197.276434607287
"Cre13.g562150.t1.2.v5.5",161.930012504453,0.0873354999971179,10.8565145851091,161.842677004456,0.999972135532769,162.206399407993
"Cre06.g263200.t1.1.v5.5",133.988504003685,0.24999999999175,9.06596541492071,133.738504003693,0.999944271065537,134.045437005705
"Cre14.g629920.t1.1.v5.5",130.727217503595,0.0461934999984756,11.4665820613941,130.681024003597,0.999944271065537,131.18312596824
"Cre10.g442800.t1.1.v5.5",135.102335503715,1.07682449996446,6.971125664709,134.025511003751,0.999916406598306,134.206684605685
"Cre05.g248400.t1.2.v5.5",15.6644210004308,743.575007475462,-5.56891493033501,727.910586475031,0.999888542131074,-727.931888789003
"Cre05.g248450.t1.2.v5.5",12.8870255003544,607.559971479951,-5.55903560863517,594.672945979596,0.999888542131074,-594.698928498236
"Cre08.g368850.t1.2.v5.5",122.050942503356,0.24999999999175,8.9313396257826,121.800942503365,0.999860677663843,122.127959215812
"Cre12.g548950.t1.2.v5.5",317.09303050872,14125.6627660339,-5.47726858078939,13808.5697355251,0.999860677663843,-13808.5708218241
"Cre17.g723350.t1.2.v5.5",3.54683400009754,183.491281493945,-5.69303589502082,179.944447493847,0.999860677663843,-180.034482368151
"Cre03.g207600.t1.2.v5.5",115.234794503169,0.24999999999175,8.84843258609846,114.984794503177,0.999832813196612,115.324748975095
"Cre07.g335200.t1.1.v5.5",2311.11865906356,56.3732469981397,5.35743685681049,2254.74541206542,0.99980494872938,2254.75177688359
"Cre13.g569850.t1.2.v5.5",1009.62625352776,26.1063884991385,5.27327462823588,983.519865028626,0.99980494872938,983.534001614195
"Cre13.g584200.t1.2.v5.5",123.26710800339,2.26522449992525,5.76599004038799,121.001883503465,0.999777084262149,121.139186279799
"Cre04.g222750.t1.1.v5.5",9.83681000027051,362.221630988047,-5.20253835603666,352.384820987776,0.999749219794917,-352.423223508232
"Cre06.g298750.t1.2.v5.5",3.381658500093,141.83024449532,-5.3902904264821,138.448585995227,0.999749219794917,-138.553477744009
"Cre13.g590500.t1.1.v5.5",6540.78167117987,192.369462493652,5.08751135546861,6348.41220868622,0.999749219794917,6348.41424720914
"Cre03.g204500.t1.1.v5.5",102.807004002827,0.01575649999948,12.6717038312055,102.791247502828,0.999721355327686,103.569361498338
"Cre13.g603550.t1.2.v5.5",151.443777504165,4.32446099985729,5.13011816525015,147.119316504307,0.999721355327686,147.208734119562
"Cre03.g159254.t1.2.v5.5",101.627302002795,0.138736999995422,9.51671972277001,101.488565002799,0.999693490860455,101.933786256615
"Cre09.g402219.t1.1.v5.5",134.955205503711,4144.65506286323,-4.94069950829517,4009.69985735952,0.999693490860455,-4009.70290129089
"Cre03.g144564.t1.1.v5.5",119.859814003296,3.13715199989647,5.25574879834956,116.7226620034,0.999665626393223,116.840929132694
"Cre12.g507800.t1.2.v5.5",4.05426150011149,133.554694995593,-5.04184773756708,129.500433495481,0.999665626393223,-129.598543603415
"Cre16.g691750.t1.2.v5.5",99.4620920027352,0.494213999983691,7.65286708609132,98.9678780027515,0.999665626393223,99.2633227884544
"Cre17.g742250.t1.1.v5.5",94.0948355025876,0.24999999999175,8.55604363617492,93.8448355025959,0.999609897458761,94.2340651421417
"Cre12.g488800.t1.1.v5.5",99.8815895027467,1.45429699995201,6.10182494527984,98.4272925027947,0.999582032991529,98.6162470239745
"Cre09.g402219.t2.1.v5.5",23.2617540006397,612.42134747979,-4.71849278323818,589.15959347915,0.999554168524298,-589.178488034537
"Cre12.g551350.t1.2.v5.5",90.4306915024868,0.643068999978779,7.13569514140081,89.7876225025081,0.999554168524298,90.0707238774281
