"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre12.g546600.t1.1.v5.5",129.419073750324,1311.61016588295,-3.34121682662533,1182.19109213263,0.90754369825207,-1182.19581374983
"Cre08.g368026.t1.1.v5.5",26.5039777500663,0.04999999999935,9.05006508719154,26.4539777500669,0.906324596689335,27.9591955693192
"Cre12.g527250.t1.2.v5.5",4.41191725001103,66.2744393991384,-3.90897492462015,61.8625221491274,0.906253945920594,-61.9858994579621
"Cre09.g386155.t1.1.v5.5",2.30848250000577,44.5827847994204,-4.27147003442696,42.2743022994147,0.903890903187402,-42.4895527295511
"Cre06.g249500.t1.1.v5.5",25.9502582500649,0.142661299998145,7.50701106048389,25.8075969500667,0.903791691469596,26.8772631679515
"Cre14.g620702.t1.1.v5.5",29.8167437500745,301.704289596078,-3.33894059231379,271.887545846003,0.901132516790832,-271.908047160141
"Cre03.g201550.t1.2.v5.5",28.783205750072,0.820968799989327,5.13175607697437,27.9622369500826,0.901054349982863,28.4292387461594
"Cre17.g705700.t1.2.v5.5",8.49209200002123,101.137795798685,-3.57405843061484,92.645703798664,0.900571820264444,-92.7146176501593
"Cre01.g063997.t1.1.v5.5",28.1636510000704,0.828271499989232,5.08758681213166,27.3353795000812,0.898455303617921,27.8047929678398
"Cre17.g724100.t3.1.v5.5",24.5703952500614,0.333968899995658,6.20106349383298,24.2364263500658,0.897105422972624,25.0171451344215
"Cre11.g467653.t1.1.v5.5",3.66732325000917,53.8268457993003,-3.87552654662829,50.1595225492911,0.896280161865421,-50.3090191554801
"Cre01.g047050.t1.2.v5.5",0.125000000000313,24.0676425996871,-7.58902293315242,23.9426425996868,0.89598703633554,-25.116596181335
"Cre10.g431900.t1.2.v5.5",2.26476400000566,41.1776785994647,-4.18442987300469,38.912914599459,0.895484964915129,-39.1372504908928
"Cre09.g405100.t1.1.v5.5",26.2461617500656,0.723516999990594,5.18093573245145,25.522644750075,0.894552976050893,26.0431850990297
"Cre10.g452250.t1.1.v5.5",23.8007095000595,0.167011599997829,7.15491246039037,23.6336979000617,0.894501866984144,24.6930040446121
"Cre08.g373372.t1.1.v5.5",1.01099550000253,28.4944570996296,-4.81683282465003,27.483461599627,0.892619850761525,-27.9023751669782
