"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_14g629650v5",452.249519377035,-2.08059198002265,0.177806780049104,-6.07733844414834,1.22193686382218e-09,6.11800116687515e-08
"CHLRE_12g509050v5",1247.17495279425,-2.08330895933986,0.307804918602364,-3.51946604446347,0.000432416383825924,0.00799844850778978
"CHLRE_09g387726v5",279.916858173116,-2.0845451684932,0.305542950193577,-3.54956698495607,0.000385865281959548,0.00722119313381441
"CHLRE_11g479600v5",615.488517632451,-2.08680949594651,0.261535731453985,-4.15549145007641,3.24589083601905e-05,0.000777956242226821
"CHLRE_10g428734v5",502.161612055542,-2.10055649208519,0.117412656110382,-9.37340597295178,7.02288899113798e-21,9.73331701771776e-19
"CHLRE_03g205100v5",267.555655224604,-2.10415649476408,0.23951585329197,-4.6099516152616,4.02762697378986e-06,0.000114973721642843
"CHLRE_14g623700v5",193.460247213495,-2.11222791537049,0.34366606395341,-3.23636236460425,0.00121063593023125,0.0197565040969308
"CHLRE_06g274994v5",378.216176410568,-2.11773753180951,0.167661827750302,-6.666619031937,2.61763400866379e-11,1.61499574353883e-09
"CHLRE_17g739752v5",283.753053496368,-2.12199767726242,0.179641929138742,-6.2457449808161,4.21784872455673e-10,2.22846891452685e-08
"CHLRE_09g417250v5",543.786854455354,-2.13115465264659,0.202846429304645,-5.57640899336591,2.45534271292757e-08,1.034380720869e-06
"CHLRE_08g381150v5",244.207368570801,-2.14377395393792,0.390202724867957,-2.93123005310886,0.00337622653829265,0.0485516607303649
"CHLRE_17g719750v5",390.253659026488,-2.14451622708825,0.297385727071842,-3.84859165353204,0.000118798848781229,0.00251343670551967
"CHLRE_03g189550v5",323.517493478298,-2.147884416754,0.226569037597003,-5.06637812884096,4.05456127660285e-07,1.41510107620997e-05
"CHLRE_03g145987v5",295.624823011379,-2.15252511170021,0.224374025287022,-5.1366244832747,2.79717091658237e-07,1.00561449155177e-05
"CHLRE_16g659900v5",220.077785587742,-2.16146627532193,0.370804228606884,-3.13228972518887,0.00173448621597408,0.0276448194722668
"CHLRE_16g672100v5",120.709873108868,-2.16304633568063,0.263130541343355,-4.4200355068741,9.86846852757171e-06,0.000265837083180756
"CHLRE_12g489650v5",142.449510277216,-2.16356848191327,0.225863751819157,-5.15163886432252,2.58219917418064e-07,9.35362526617024e-06
"CHLRE_16g651600v5",197.761760741597,-2.16749086635098,0.180486718408564,-6.46856941411141,9.89350685512326e-11,5.63164321759189e-09
"CHLRE_07g331800v5",101.754835357972,-2.16820533727204,0.348541837437284,-3.35169328841976,0.000803189487074653,0.013864442355406
"CHLRE_24g755497v5",473.809437104622,-2.17381732330037,0.394066166622017,-2.97873154998938,0.00289444242571095,0.043047516200737
"CHLRE_06g307900v5",110.689977866118,-2.19574243617414,0.329930049714861,-3.62423015790028,0.000289823432064829,0.00562186912948471
"CHLRE_09g398983v5",53.8797073295118,-2.19876219576048,0.363531577818709,-3.2975462625651,0.00097533605783593,0.0164210188751496
"CHLRE_03g183400v5",272.783358552565,-2.198778882399,0.307336173239992,-3.900546003945,9.5975985510556e-05,0.00208122074702369
"CHLRE_14g627350v5",138.496713952103,-2.19999335581445,0.346457471917165,-3.46360939821601,0.000532979821512057,0.00959865542960415
"CHLRE_03g171100v5",459.055690917586,-2.20278722701924,0.301535181581554,-3.98887858030566,6.63863889657089e-05,0.00150439108454757
"CHLRE_03g157250v5",398.285417665921,-2.20330081982175,0.196196215223298,-6.13315001236,8.61558353032994e-10,4.42961426347017e-08
"CHLRE_14g616100v5",287.475939941223,-2.22705459006522,0.194417736262523,-6.31143337873414,2.76462809972669e-10,1.50216696123218e-08
"CHLRE_06g278086v5",979.35510014385,-2.23142420071491,0.157049028527778,-7.84101762525133,4.46909699884734e-15,4.10942063461319e-13
"CHLRE_12g551552v5",1368.56438027069,-2.23280347892474,0.201150115729401,-6.1287734011706,8.85591468370007e-10,4.50474000639488e-08
"CHLRE_05g241350v5",532.610770342928,-2.2441669251612,0.144951136900393,-8.58335403064938,9.21462100260884e-18,1.0013570528176e-15
"CHLRE_07g334800v5",292.173782347268,-2.24689980588205,0.390894308020297,-3.18986431958306,0.00142339603376546,0.0229157176277762
