"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_12g487650v5",181.978698622141,11.8204871998078,0.908606054544375,11.9088874058117,1.06387308566213e-32,2.9922995053491e-30
"CHLRE_09g388352v5",150.773003204343,11.5490956443648,0.922552038151042,11.4346890019419,2.80540091782004e-30,6.87898691720847e-28
"CHLRE_03g146887v5",130.541726525268,11.3412284099481,0.935965463559762,11.0487286257522,2.22341297004617e-28,4.83238596194352e-26
"CHLRE_06g252743v5",1172.1380781655,11.1305131144175,0.458140336665983,22.112248810354,2.40959437938497e-108,4.6085902100117e-105
"CHLRE_09g388353v5",110.695456494749,11.1033127337561,0.953427743106383,10.5968310727337,3.08248610291702e-26,5.7799636474893e-24
"CHLRE_12g493100v5",98.1921500074488,10.9303963425487,0.969736239306225,10.2403065287661,1.30821233348503e-24,2.27462446274861e-22
"CHLRE_08g368000v5",92.5624498142108,10.8452154641449,0.977705539802042,10.069714309012,7.5196190587631e-24,1.23982960446468e-21
"CHLRE_12g551352v5",1025.95236770321,10.8192732370391,0.454846130909623,21.5881208385836,2.32266454284568e-103,2.77645512790416e-100
"CHLRE_10g441800v5",87.6670182855749,10.766652875864,3.29844579633657,2.96098631868119,0.00306655560890889,0.0451161096738396
"CHLRE_07g346950v5",82.3525491983856,10.6766012025845,0.995663526755882,9.71874628581936,2.50850966224366e-22,3.74826217188065e-20
"CHLRE_17g742250v5",449.89385184859,10.5247194902231,0.611218870114109,15.5831567969178,9.47572985064414e-55,6.97049265859307e-52
"CHLRE_02g146400v5",66.7017036156733,10.3725106473256,1.03886090092776,9.0219110556143,1.84836264516035e-19,2.35678559675579e-17
"CHLRE_02g079500v5",118.703373854036,10.2401868305891,0.944017187840591,9.7881552895512,1.26584190861855e-22,1.98446658559331e-20
"CHLRE_06g252913v5",314.185459167313,10.2283778554592,0.657755214696599,14.0301097570408,1.01993603904307e-44,4.64459444827091e-42
"CHLRE_12g551353v5",2724.73366268005,10.2187318117554,0.317553610845527,29.0304739007984,2.71478898971454e-185,1.29807635543201e-181
"CHLRE_07g327900v5",304.122297070434,10.2044181164223,0.679607334001672,13.5437298214908,8.62936481506188e-42,3.30090462905747e-39
"CHLRE_10g448400v5",57.8319699475935,10.1666516800121,1.09046516694469,8.40618477130786,4.2356367218719e-17,4.3554187065872e-15
"CHLRE_02g141950v5",54.7817905088548,10.0884782325129,1.1506734084488,7.89839946398423,2.82507510577756e-15,2.6229313821894e-13
"CHLRE_02g145602v5",53.0567156626511,10.0423206342751,1.09860157812802,8.23075518395202,1.86036835871689e-16,1.87270553835891e-14
"CHLRE_03g159581v5",51.984007367567,10.0128299473794,1.66506570000754,5.41289748947357,6.20129954937327e-08,2.51284015214647e-06
"CHLRE_12g560350v5",50.3975796175792,9.96812886503084,1.33813764690953,6.70194795411596,2.05659293090504e-11,1.28543779073496e-09
"CHLRE_05g245451v5",45.2463612313107,9.81257117471149,1.46046699331097,6.03407760331017,1.59873226584274e-09,7.80034523380314e-08
"CHLRE_01g012650v5",116.913811320774,9.76389474478891,0.885529544844181,9.89678412856459,4.2987597326969e-23,6.9676337836916e-21
"CHLRE_01g030300v5",40.4648701437929,9.65144942511237,1.24599029941505,6.9434324080805,3.82685753428658e-12,2.65190134785381e-10
"CHLRE_06g263176v5",299.455501462146,9.6095619169502,2.03134124799641,4.23836316298019,2.25155348528565e-05,0.000552092461020171
"CHLRE_12g494550v5",37.9741068527919,9.55979570402418,1.31182470235514,6.52510635655562,6.79532978453011e-11,4.08702759304789e-09
"CHLRE_10g448450v5",33.6842668880641,9.38685439444133,1.30101501230378,6.44639325075141,1.14543226081371e-10,6.48151994684111e-09
"CHLRE_14g629920v5",610.595544533552,9.36351521395892,0.37844083633266,22.0999279438415,3.16571735927348e-108,5.04562585112204e-105
"CHLRE_03g204465v5",701.805718294832,9.35620498202026,0.554617522771899,15.0666083182103,2.68549915574386e-51,1.71209522842524e-48
"CHLRE_09g388350v5",138.011841520744,9.32421284592004,0.76089238053145,10.9400659789837,7.41459296025196e-28,1.57568338841977e-25
"CHLRE_02g081850v5",31.4910109506352,9.28971794172329,1.33588157611091,6.20542875204309,5.45479802420989e-10,2.82938890891722e-08
"CHLRE_11g467558v5",43.1003786146844,9.25781340878527,1.08345353667208,7.62175130661333,2.50256842318495e-14,2.11788157795732e-12
"CHLRE_06g278092v5",26.6241162131606,9.04750781691069,1.44712502270629,5.56103148701067,2.68184800708697e-08,1.11506576051186e-06
"CHLRE_16g652483v5",25.382533732809,8.97860927830624,1.48645894203239,5.3675275197291,7.98233316677008e-08,3.12848574073042e-06
"CHLRE_10g433476v5",23.0934057160671,8.84225132859913,1.55420720756169,5.04582097576451,4.51578093051376e-07,1.56465264632257e-05
"CHLRE_06g284100v5",164.358373138351,8.70825303277647,1.12816240881011,6.83257390299544,8.34044133473668e-12,5.50066486097151e-10
"CHLRE_02g108601v5",55.1278264765395,8.67013946844825,0.983752551805144,7.79681786275813,6.34877718046472e-15,5.67414543708263e-13
"CHLRE_12g525450v5",463.761139689156,8.59588914542111,0.500820625007811,15.1668856395494,5.85917080610173e-52,4.00223217276792e-49
"CHLRE_06g257550v5",19.4670906320303,8.59580270073406,1.69123843119596,4.49126661304799,7.08008557209637e-06,0.000194559937718269
"CHLRE_10g433450v5",100.415173556254,8.59073545844678,0.712797032724471,10.6492242671568,1.75824089224033e-26,3.43144033724372e-24
"CHLRE_12g557503v5",17.6536125705836,8.45472588170389,1.77490917805468,4.20006047288254,2.66843700226366e-05,0.000649319670550824
"CHLRE_09g396700v5",16.7881714535539,8.38218639035475,2.22970927179971,3.31082912185956,0.000930199924422072,0.0158565095851128
"CHLRE_12g488450v5",171.410085894658,8.36818576005575,0.536071038616422,13.7447935614518,5.47289397613127e-43,2.27553413451058e-40
"CHLRE_08g363050v5",43.6459252187044,8.36107059049794,1.03206604037806,7.1323639210156,9.86596000752253e-13,7.20215080549144e-11
"CHLRE_12g550800v5",15.8400906787946,8.29833951158753,1.87227517063649,3.89811264180062,9.69453222126951e-05,0.00209748442606335
"CHLRE_04g217935v5",15.5544435857213,8.27208492603825,1.884496108432,3.85890153526983,0.000113897812385982,0.002420455066327
"CHLRE_14g616050v5",173.182605273603,8.26309745033038,0.518609428449996,14.0049467901849,1.4538857536338e-44,6.31977702818182e-42
"CHLRE_11g467622v5",30.2973074343936,8.25633948603823,1.10953248535455,6.53999732483676,6.15199337750123e-11,3.72351346006609e-09
"CHLRE_03g144364v5",15.2706932937514,8.24551914009452,1.95398090673083,3.7080808288024,0.000208836002306399,0.00416930832997096
"CHLRE_12g540351v5",15.2672550092066,8.24519816788188,1.91190059200304,3.78952660937842,0.000150934643665206,0.00310406020939863
"CHLRE_17g705650v5",14.2133032520233,8.14198679908657,2.20500317954806,3.23899161022997,0.00119953101869748,0.0196087438150496
"CHLRE_13g587850v5",13.4546349524281,8.06285652992915,2.01541716246807,3.50441420339996,0.000457612995009263,0.00836740549000685
"CHLRE_06g270450v5",18.4599617904886,8.02886727584398,1.35782475500428,5.17656439090463,2.26009072720694e-07,8.24933115430534e-06
"CHLRE_10g456350v5",12.7891698194421,7.989670209492,2.1065380987215,3.31808392819203,0.000906372457485228,0.0154779282338058
"CHLRE_09g413300v5",436.453603456973,7.97889476587523,0.685968926152331,10.173776828377,2.59641468958467e-24,4.43384172794611e-22
"CHLRE_02g108750v5",17.5758652342148,7.95975058504242,1.39878501923649,4.97556843212497,6.50564456802747e-07,2.17529646867296e-05
"CHLRE_01g011150v5",185.99734852596,7.8641945204395,1.09458246288532,6.27106202884472,3.58593716667562e-10,1.91577190642005e-08
"CHLRE_06g249450v5",344.141134466251,7.84138550818705,0.928083559865475,7.37151890631346,1.68694834236403e-13,1.33324685934109e-11
"CHLRE_09g392988v5",15.32060506056,7.75838653954496,1.44001569077573,4.69327284614811,2.68868506667353e-06,7.93577015203672e-05
"CHLRE_11g467627v5",10.5921694123841,7.71774273076969,2.23040289619892,3.01189652426392,0.00259621079582915,0.0390370500637016
"CHLRE_03g145787v5",10.2104529052957,7.66479016432768,2.2641653231425,2.94359696096636,0.00324422182008309,0.047293434855876
